1,1,0.01639344262295082,MyAgent@0,(Offer  bid:Bid[a: a1])
1,2,0.01639344262295082,TimeDependentAgentLinear@1,(Offer  bid:Bid[a: a5])
2,1,0.03278688524590164,MyAgent@0,(Offer  bid:Bid[a: a1])
